num_qubits,num_features,num_layers,seed,bases,approx_score,approx_time,actual_score,actual_time
4,5,2,3,Z,0.7668754349338901,1.9180022079963237,0.7376478775226165,204.36265525000636
4,5,2,3,XY,0.9241475295755045,1.9705818750080653,0.9046624913013221,533.4380460839602
4,5,2,3,XZ,0.9554627696590118,1.9193538329564035,0.9485038274182325,531.8924454170046
4,5,2,3,YZ,0.9352818371607515,2.1620794580085203,0.9164926931106472,537.1663680419442
4,5,2,3,XYZ,0.9686847599164927,2.1814063750207424,0.9631176061238692,1029.7719299590099
4,5,2,4,X,0.721642310368824,1.7926683750119992,0.7223382045929019,206.249100541987
4,5,2,4,Y,0.10160055671537926,1.888388708990533,0.10160055671537926,206.61456970800646
4,5,2,4,Z,0.7599164926931107,1.7265604590065777,0.755741127348643,206.69943229103228
4,5,2,4,XY,0.721642310368824,1.8387168750050478,0.7223382045929019,535.1127938340069
4,5,2,4,XZ,0.9478079331941545,1.8261857500183396,0.9394572025052192,538.9141438329825
4,5,2,4,YZ,0.7599164926931107,1.8705138750374317,0.755741127348643,540.083456124994
4,5,2,4,XYZ,0.9478079331941545,1.937197582970839,0.9394572025052192,1010.687076082977
4,5,2,5,X,0.872651356993737,2.743099584011361,0.8552540013917884,210.5377297080122
4,5,2,5,Y,0.7571329157967989,2.8849822499905713,0.7494780793319415,208.5430747080245
4,5,2,5,Z,0.7995824634655533,2.586407250026241,0.7661795407098121,212.20087524998235
4,5,2,5,XY,0.9387613082811412,3.0069657920394093,0.9206680584551148,530.2441142919706
4,5,2,5,XZ,0.941544885177453,2.8646512090344913,0.9345859429366736,520.9774327919586
4,5,2,5,YZ,0.9018789144050104,2.912655249994714,0.883785664578984,531.4154881670256
4,5,2,5,XYZ,0.9665970772442589,3.028988291043788,0.9610299234516354,1032.4208880829974
4,5,2,6,X,0.7146833681280446,2.0922377920360304,0.6958942240779401,207.87863699998707
4,5,2,6,Y,0.8587334725121781,1.8516759580234066,0.8406402226861517,210.0836012919899
4,5,2,6,Z,0.8037578288100209,2.013604999985546,0.7974947807933194,207.68965370900696
4,5,2,6,XY,0.9324982602644398,2.212503375019878,0.9262352122477383,523.2902190830209
4,5,2,6,XZ,0.9144050104384134,2.2533833750057966,0.9116214335421016,528.2413819169742
4,5,2,6,YZ,0.9631176061238692,2.0843756669783033,0.9582463465553236,529.3205629999866
4,5,2,6,XYZ,0.9735560194850382,1.9833918329677545,0.9714683368128044,1023.6636867910274
4,5,2,7,X,0.10160055671537926,1.9365541249862872,0.10160055671537926,201.58428716601338
4,5,2,7,Y,0.81419624217119,1.8491430419962853,0.7926235212247739,203.82099945796654
4,5,2,7,Z,0.8107167710508003,2.0477888339664787,0.7863604732080723,208.6902855419903
4,5,2,7,XY,0.81419624217119,1.985574499994982,0.7926235212247739,537.0107710000011
4,5,2,7,XZ,0.8107167710508003,1.9557131670298986,0.7863604732080723,537.9958388339728
4,5,2,7,YZ,0.9401530967292971,1.6094651670427993,0.9290187891440501,550.2961419579806
4,5,2,7,XYZ,0.9401530967292971,1.8577502919943072,0.9290187891440501,1022.4315563749988
4,5,2,8,X,0.8587334725121781,1.9665825000265613,0.8406402226861517,212.13784658303484
4,5,2,8,Y,0.47877522616562285,2.131230459024664,0.4759916492693111,211.40716979198623
4,5,2,8,Z,0.3945720250521921,2.0598677080124617,0.39735560194850383,212.66508025000803
4,5,2,8,XY,0.9067501739735561,2.033799374999944,0.8900487125956854,541.8533869590028
4,5,2,8,XZ,0.8865692414752957,2.0976631669909693,0.8663883089770354,534.2582862499985
4,5,2,8,YZ,0.5643702157272095,2.03255658299895,0.5643702157272095,529.6264151670039
4,5,2,8,XYZ,0.9220598469032707,2.1388166249962524,0.9067501739735561,1008.7280597499921
4,5,2,9,X,0.10160055671537926,2.050210417015478,0.10160055671537926,214.22008379199542
4,5,2,9,Y,0.10160055671537926,2.029050124983769,0.10160055671537926,212.40820566599723
4,5,2,9,Z,0.10160055671537926,2.149030541011598,0.10160055671537926,212.66558983398136
4,5,2,9,XY,0.10160055671537926,1.9935713750310242,0.10160055671537926,521.9868992920383
4,5,2,9,XZ,0.10160055671537926,1.969440917018801,0.10160055671537926,533.3646445000195
4,5,2,9,YZ,0.10160055671537926,2.5083911669789813,0.10160055671537926,519.7070470829494
4,5,2,9,XYZ,0.10160055671537926,1.8472281659487635,0.10160055671537926,982.7156701249769
5,5,1,0,X,0.10160055671537926,1.5578046249574982,0.10160055671537926,270.0453814580105
5,5,1,0,Y,0.9046624913013221,1.753951040969696,0.8782185107863605,272.18640308402246
5,5,1,0,Z,0.8072372999304106,1.6361403330229223,0.7696590118302018,268.77762245899066
5,5,1,0,XY,0.9046624913013221,1.4646086660213768,0.8782185107863605,738.2298582090298
5,5,1,0,XZ,0.8072372999304106,1.5371290410403162,0.7696590118302018,734.2703029160039
